id,age,job,marital_status,education_level,is_default,housing_type,loan,contact,month,day_of_week,campaing,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,euribor_3m,n_employed,output
17841,58,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17842,37,blue-collar,divorced,high.school,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17843,37,services,married,high.school,no,yes,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17844,34,admin.,married,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17845,24,student,single,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17846,51,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17847,48,unknown,married,unknown,unknown,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17848,58,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17849,57,admin.,married,professional.course,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17850,24,student,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17851,44,entrepreneur,married,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17853,35,admin.,married,high.school,no,no,no,cellular,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17856,46,technician,divorced,university.degree,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17857,40,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17858,36,technician,married,professional.course,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17859,47,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17860,35,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17861,60,retired,divorced,professional.course,no,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
17862,48,blue-collar,married,basic.6y,no,no,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17863,38,unemployed,married,basic.4y,unknown,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17864,38,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17865,48,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17867,53,admin.,divorced,high.school,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17868,44,student,single,unknown,unknown,no,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17869,46,technician,single,professional.course,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17871,38,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
17872,49,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17873,39,admin.,divorced,high.school,no,no,no,cellular,jul,tue,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17876,57,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17877,34,admin.,single,university.degree,unknown,no,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17878,59,housemaid,divorced,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17879,42,blue-collar,single,basic.6y,unknown,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17880,47,admin.,married,high.school,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17881,42,blue-collar,single,basic.6y,unknown,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17882,39,admin.,divorced,high.school,no,yes,yes,cellular,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17883,57,housemaid,married,high.school,unknown,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17885,58,admin.,married,high.school,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17886,36,housemaid,married,basic.4y,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17887,26,services,single,high.school,no,no,yes,cellular,jul,tue,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17888,46,services,divorced,high.school,no,no,yes,cellular,jul,tue,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17889,47,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17890,32,technician,single,professional.course,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17891,55,retired,married,professional.course,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17892,31,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17893,28,technician,single,university.degree,unknown,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17895,40,admin.,single,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17897,37,admin.,single,high.school,no,yes,no,telephone,jul,tue,34,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17898,39,technician,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17899,53,management,single,professional.course,unknown,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17900,31,blue-collar,single,professional.course,no,no,yes,cellular,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17901,46,technician,divorced,professional.course,unknown,no,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17903,35,technician,divorced,professional.course,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17904,59,housemaid,divorced,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17905,59,housemaid,divorced,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17906,56,retired,married,basic.6y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17908,30,admin.,married,high.school,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17909,27,services,divorced,high.school,no,yes,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17910,25,admin.,single,high.school,no,no,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17911,55,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17912,57,admin.,divorced,university.degree,unknown,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17913,55,blue-collar,single,basic.9y,unknown,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17915,32,admin.,married,professional.course,unknown,yes,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17916,39,services,married,high.school,no,yes,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17917,47,admin.,divorced,university.degree,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17918,48,technician,married,professional.course,no,yes,no,telephone,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
17919,42,admin.,divorced,high.school,no,yes,yes,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17920,57,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
17921,54,entrepreneur,divorced,high.school,unknown,no,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17922,31,admin.,married,high.school,no,no,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17923,45,admin.,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17924,36,technician,married,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17925,59,housemaid,divorced,unknown,no,unknown,unknown,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17926,26,unemployed,married,high.school,no,unknown,unknown,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17927,38,services,single,high.school,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17928,60,retired,married,basic.6y,unknown,yes,no,cellular,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17929,52,technician,married,basic.9y,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17932,37,admin.,single,high.school,no,yes,no,cellular,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17933,52,admin.,divorced,high.school,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17934,28,technician,single,university.degree,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
17935,37,admin.,single,high.school,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17936,40,entrepreneur,married,high.school,no,no,no,telephone,jul,tue,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17937,33,technician,married,professional.course,no,yes,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17938,48,services,married,basic.6y,unknown,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17939,35,services,married,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17940,55,entrepreneur,divorced,university.degree,no,no,yes,telephone,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17941,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17943,48,technician,married,professional.course,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17944,44,blue-collar,single,basic.9y,no,yes,no,telephone,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1
17945,55,housemaid,married,basic.4y,unknown,no,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17946,43,retired,married,basic.9y,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17947,38,management,divorced,university.degree,no,yes,no,cellular,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17949,37,admin.,single,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17950,37,admin.,single,high.school,no,no,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17953,51,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17954,41,housemaid,divorced,high.school,unknown,yes,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17955,53,services,married,high.school,no,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17956,30,admin.,divorced,university.degree,no,yes,no,telephone,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17957,46,admin.,married,university.degree,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17958,47,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17959,58,retired,divorced,professional.course,no,no,no,cellular,jul,tue,24,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17960,25,admin.,single,high.school,no,no,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17961,53,housemaid,married,basic.4y,unknown,no,no,cellular,jul,tue,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17962,47,housemaid,married,basic.4y,unknown,yes,yes,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17963,31,blue-collar,single,professional.course,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17964,45,admin.,married,university.degree,no,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17965,55,management,married,basic.4y,unknown,no,yes,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17966,44,unknown,married,high.school,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17967,55,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17968,30,admin.,single,university.degree,no,no,no,telephone,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17969,46,admin.,married,university.degree,no,no,no,telephone,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17970,37,admin.,single,high.school,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17971,44,technician,divorced,unknown,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17972,30,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17973,30,technician,married,professional.course,no,no,no,cellular,jul,tue,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17974,37,admin.,single,high.school,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17975,52,admin.,married,university.degree,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17976,38,blue-collar,married,unknown,no,no,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17978,34,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17979,32,admin.,married,high.school,no,no,no,cellular,jul,tue,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17980,47,retired,married,university.degree,no,no,no,telephone,jul,tue,10,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17981,35,management,single,university.degree,no,yes,no,cellular,jul,tue,23,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17982,38,admin.,married,university.degree,no,yes,no,cellular,jul,tue,30,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17983,52,admin.,single,high.school,unknown,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17984,40,housemaid,married,basic.6y,no,yes,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17985,37,admin.,single,high.school,no,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17987,31,blue-collar,single,professional.course,no,yes,no,cellular,jul,tue,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17988,30,entrepreneur,single,university.degree,no,no,no,telephone,jul,tue,21,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
17989,34,admin.,single,university.degree,no,yes,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17990,45,admin.,married,university.degree,no,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17991,56,technician,married,basic.4y,unknown,yes,yes,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17992,48,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17994,25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17996,28,management,married,university.degree,no,yes,yes,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17997,40,admin.,single,high.school,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
17998,47,housemaid,married,basic.4y,unknown,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18001,44,blue-collar,married,basic.6y,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18002,53,housemaid,married,basic.4y,unknown,no,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18003,53,management,single,professional.course,unknown,no,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18004,46,admin.,married,university.degree,no,yes,no,cellular,jul,wed,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18005,45,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18006,26,services,single,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18008,29,blue-collar,married,high.school,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18010,45,technician,married,professional.course,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18011,39,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18013,39,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18014,56,retired,married,basic.6y,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18015,39,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18016,37,admin.,single,university.degree,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18017,47,services,divorced,basic.4y,unknown,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18018,39,admin.,married,high.school,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18019,50,services,single,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18020,49,admin.,divorced,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18022,32,admin.,married,university.degree,no,no,yes,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18023,25,services,single,high.school,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18024,41,student,married,unknown,unknown,yes,yes,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18025,56,retired,married,basic.6y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18026,59,retired,married,high.school,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18027,50,services,divorced,basic.6y,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
18028,37,admin.,single,university.degree,no,no,yes,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18029,33,technician,married,university.degree,no,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18030,49,services,married,high.school,unknown,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18033,38,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18035,58,technician,married,basic.9y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18036,44,services,married,high.school,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18037,46,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18038,46,services,divorced,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18039,40,housemaid,married,basic.6y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18040,42,entrepreneur,single,unknown,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18041,23,services,married,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
18043,29,admin.,single,high.school,no,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18045,39,services,divorced,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18046,45,admin.,single,professional.course,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18047,36,services,married,high.school,no,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18049,31,services,single,high.school,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18050,30,entrepreneur,single,university.degree,no,yes,yes,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18052,55,entrepreneur,single,unknown,unknown,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
18053,27,services,single,basic.9y,no,no,no,telephone,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18054,55,unknown,married,unknown,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18055,41,blue-collar,married,basic.6y,no,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18056,36,admin.,married,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18057,44,services,divorced,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18058,52,management,married,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18059,28,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18060,43,admin.,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18061,44,unknown,married,high.school,unknown,yes,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18062,58,entrepreneur,married,university.degree,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18063,42,management,married,university.degree,no,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18064,32,admin.,married,professional.course,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18066,35,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18067,40,admin.,divorced,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18068,50,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18069,58,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18072,22,services,married,basic.9y,unknown,no,no,telephone,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18074,25,admin.,single,high.school,no,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18075,39,technician,married,university.degree,no,yes,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18076,43,admin.,married,high.school,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18077,33,admin.,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18078,28,technician,single,professional.course,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
18079,34,admin.,married,university.degree,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
